dmim_id,plate_id,annotation,adduct,smi,met_n,mz,ccs_avg,ccs_rsd,ccs_r1,ccs_r2,ccs_r3
"DMIM02961","p4A06","HEXESTROL_met013","[M+Na]+","CCC(c1ccc(O)cc1)C(CC)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1",13,469.1839,202.01,0.56,202.84,200.42,202.78
"DMIM02976","p4A14","ESTRAGOLE_met002","[M+H]+","COc1ccc(CC(CO)SCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O)cc1",2,472.1753,210.54,1.03,208.18,210.04,213.40
"DMIM02977","p4A14","ESTRAGOLE_met002","[M+Na]+","COc1ccc(CC(CO)SCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O)cc1",2,494.1573,208.25,0.07,208.04,208.30,208.40
"DMIM02978","p4A14","ESTRAGOLE_met002","[M+K]+","COc1ccc(CC(CO)SCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O)cc1",2,510.1312,208.04,0.09,207.98,207.86,208.28
"DMIM02983","p4A16","AMINOTHIAZOLE_met002","[M+K]+","O=C(O)C1OC(Nc2nccs2)C(O)C(O)C1O",2,315.0053,154.97,0.44,155.93,154.50,154.47
"DMIM02994","p4B03","BROXYQUINOLINE_met005","[M+H]+","O=C(O)C1OC(Oc2c(Br)cc(Br)c3cccnc23)C(O)C(O)C1O",5,477.9137,176.29,0.13,176.12,176.61,176.13
"DMIM02995","p4B03","BROXYQUINOLINE_met005","[M+Na]+","O=C(O)C1OC(Oc2c(Br)cc(Br)c3cccnc23)C(O)C(O)C1O",5,499.8957,183.27,0.04,183.36,183.17,183.27
"DMIM03007","p4B06","PIRIBEDIL_met002","[M+K]+","O=Cc1ccc(O)c(O)c1",2,176.9954,126.80,0.25,126.63,126.53,127.24
"DMIM03008","p4B06","PIRIBEDIL_met021","[M+H]+","O=C(O)C1OC(Oc2cc(CN3CCN(c4ncccn4)CC3)ccc2O)C(O)C(O)C1O",21,463.1829,202.38,0.17,202.31,202.02,202.83
"DMIM03036","p4B18","TIOXOLONE_met004","[M+Na]+","O=C(O)C1OC(Oc2ccc3sc(=O)oc3c2)C(O)C(O)C1O",4,367.0100,181.60,0.03,181.67,181.58,181.57
"DMIM03037","p4B18","TIOXOLONE_met004","[M+K]+","O=C(O)C1OC(Oc2ccc3sc(=O)oc3c2)C(O)C(O)C1O",4,382.9839,178.59,0.15,178.26,178.61,178.91
"DMIM03058","p4C07","OCTISALATE_met005","[M+K]+","O=C(O)c1ccccc1O",5,176.9954,126.55,0.26,126.18,126.49,126.99
"DMIM03068","p4C16","CLOPERASTINE_met041","[M]+","O=C(O)C1OC([N+]2(CCOC(c3ccccc3)c3ccc(Cl)cc3)CCCCC2)C(O)C(O)C1O",41,506.1946,212.54,0.07,212.75,212.37,212.50
"DMIM03074","p4C19","ARIPIPRAZOLE_met020","[M+H]+","O=CCN(CCCCOc1ccc2c(c1)N=C(O)CC2)CCNc1cccc(Cl)c1Cl",20,464.1507,205.53,0.01,205.49,205.55,205.55
"DMIM03075","p4C19","ARIPIPRAZOLE_met021","[M+H]+","OCCN(CCCCOc1ccc2c(c1)N=C(O)CC2)CCNc1cccc(Cl)c1Cl",21,466.1664,205.54,0.01,205.51,205.56,205.55
"DMIM03086","p4D04","CLENBUTEROL_met009","[M+K]+","Nc1c(Cl)cc(C(OC2OC(C(=O)O)C(O)C(O)C2O)C(=O)O)cc1Cl",9,449.9761,177.78,0.84,176.95,176.51,179.89
"DMIM03119","p4D13","3-ACETYLCOUMARIN_met002","[M+K]+","CC(OC1OC(C(=O)O)C(O)C(O)C1O)c1cc2ccccc2oc1=O",2,405.0588,173.61,0.08,173.64,173.44,173.76
"DMIM03120","p4D13","3-ACETYLCOUMARIN_met007","[M+H-H2O]+","CC(O)c1cc2ccccc2oc1=O",7,173.0602,127.63,0.15,127.57,127.43,127.88
"DMIM03131","p4D18","CYCLANDELATE_met014","[M+Na]+","CC1CC(OC(=O)C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)CC(C)(C)C1",14,475.1944,216.32,0.27,216.93,215.55,216.49
"DMIM03132","p4D18","CYCLANDELATE_met014","[M+K]+","CC1CC(OC(=O)C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)CC(C)(C)C1",14,491.1683,219.88,0.04,219.99,219.87,219.78
"DMIM03133","p4D18","CYCLANDELATE_met015","[M+Na]+","O=C(O)C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1",15,351.0692,170.82,0.07,170.96,170.85,170.67
"DMIM03135","p4D18","CYCLANDELATE_met022","[M+H]+","O=C(O)c1ccccc1",22,123.0446,124.30,0.74,123.00,124.88,125.03
"DMIM03140","p4D20","CHLORMEZANONE_met011","[M+K]+","O=C(O)CCS(=O)(=O)C(=O)c1ccc(Cl)cc1",11,314.9496,155.94,0.84,155.50,157.71,154.61
"DMIM03152","p4E05","RABEPRAZOLE_met020","[M+H]+","Cc1c(OCCCO)ccnc1CSc1nc2ccccc2[nH]1",20,330.1276,173.44,4.10,178.32,163.39,178.60
"DMIM03158","p4E09","SUCRALOSE_met012","[M+K]+","O=C(O)[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl",12,448.9575,176.42,0.12,176.58,176.55,176.12
"DMIM03165","p4E12","FIPEXIDE_met006","[M+K]+","O=Cc1ccc(O)c(O)c1",6,176.9954,126.83,0.30,126.32,126.96,127.21
"DMIM03167","p4E12","FIPEXIDE_met030","[M+H-H2O]+","O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc2c(c1)OCO2",30,325.0559,162.00,0.07,162.01,161.85,162.15
"DMIM03178","p4E14","omega-hydroxyemodin","[M+H]+","C1=C(C=C(C2=C1C(=O)C3=C(C2=O)C(=CC(=C3)O)O)O)CO",12,287.0555,154.56,0.05,154.49,154.50,154.67
"DMIM03182","p4E15","KETANSERIN_met004","[M+H]+","O=c1c2ccccc2nc(O)n1CCN1CCC(C(O)c2ccc(F)cc2)CC1",4,398.1880,193.56,1.33,195.26,189.91,195.50
"DMIM03183","p4E15","KETANSERIN_met030","[M+H]+","O=C(c1ccc(F)cc1)C1CCNCC1",30,208.1137,145.06,0.06,144.98,145.02,145.18
"DMIM03184","p4E15","KETANSERIN_met032","[M+Na]+","OC(c1ccc(F)cc1)C1CCNCC1",32,232.1114,146.80,0.13,147.03,146.57,146.80
"DMIM03185","p4E15","KETANSERIN_met044","[M+H-H2O]+","NCCC(CC(=O)O)C(=O)c1ccc(F)cc1",44,222.0930,143.61,0.23,143.20,143.59,144.02
"DMIM03186","p4E15","KETANSERIN_met049","[M+H-H2O]+","O=CCN1CCC(C(=O)c2ccc(F)cc2)CC1",49,232.1137,146.81,0.13,147.03,146.57,146.83
"DMIM03189","p4E17","BENZBROMARONE_met023","[M+Na]+","CCc1oc2ccccc2c1C(O)c1cc(Br)c(OC2OC(C(=O)O)C(O)C(O)C2O)c(Br)c1",23,622.9529,219.51,0.07,219.34,219.48,219.71
"DMIM03190","p4E17","BENZBROMARONE_met030","[M+K]+","CCc1oc2ccccc2c1C(=O)OC1OC(C(=O)O)C(O)C(O)C1O",30,405.0588,173.52,0.07,173.48,173.40,173.67
"DMIM03197","p4E19","BROMPERIDOL_met028","[M+K]+","O=C(O)CC(O)(CCNCCCC(=O)c1ccc(F)cc1)c1ccc(Br)cc1",28,490.0431,193.02,0.19,193.51,192.65,192.89
"DMIM03198","p4E19","BROMPERIDOL_met031","[M+Na]+","NC(CCC(O)=NC(CSc1ccc(C(=O)CCCN2CCC(O)(c3ccc(Br)cc3)CC2)cc1O)C(O)=NCC(=O)O)C(=O)O",31,745.1519,230.53,0.11,230.45,230.27,230.86
"DMIM03200","p4E19","BROMPERIDOL_met048","[M+H-H2O]+","OC1(c2ccc(Br)cc2)CCNCC1",48,238.0231,145.61,0.18,145.26,145.73,145.85
"DMIM03217","p4E21","CYPROHEPTADINE_met010","[M+H]+","C1=Cc2ccccc2C(=C2CCNCC2)c2ccccc21",10,274.1595,165.97,0.16,165.61,166.25,166.04
"DMIM03221","p4E22","FOSFOSAL_met005","[M+K]+","O=C(O)c1ccccc1O",5,176.9954,128.60,2.17,126.48,126.77,132.54
"DMIM03235","p4F09","NIFUROXAZIDE_met005","[M+H]+","O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1",5,452.0941,203.19,0.06,203.07,203.13,203.38
"DMIM03236","p4F09","NIFUROXAZIDE_met005","[M+Na]+","O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1",5,474.0761,193.87,0.07,194.00,193.69,193.91
"DMIM03237","p4F09","NIFUROXAZIDE_met005","[M+K]+","O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1",5,490.0500,192.83,0.13,193.15,192.56,192.78
"DMIM03238","p4F09","NIFUROXAZIDE_met007","[M+Na]+","O=C(N/N=C/c1ccc(NO)o1)c1ccc(O)cc1",7,284.0648,162.44,0.12,162.15,162.58,162.58
"DMIM03253","p4F18","METACETAMOL_met004","[M+Na]+","CC(O)=Nc1cccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1",4,350.0852,173.52,2.44,170.41,179.50,170.64
"DMIM03254","p4F18","METACETAMOL_met004","[M+K]+","CC(O)=Nc1cccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1",4,366.0591,173.25,0.05,173.27,173.14,173.35
"DMIM03269","p4G03","CLOFAZIMINE_met005","[M+K]+","C=C(C)/N=c1/cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1",5,509.0702,187.86,0.27,188.58,187.54,187.46
"DMIM03272","p4G04","AMBROXOL_met009","[M+H]+","Nc1c(Br)cc(Br)cc1CO",9,279.8972,137.55,0.12,137.32,137.61,137.73
"DMIM03276","p4G05","BENZYDAMINE_met010","[M+H]+","CNCCCOc1nn(Cc2ccccc2)c2ccccc12",10,296.1763,163.36,0.33,163.58,162.62,163.88
"DMIM03278","p4G05","BENZYDAMINE_met023","[M]+","C[N+](C)(CCCOc1nn(Cc2ccccc2)c2ccccc12)C1OC(C(=O)O)C(O)C(O)C1O",23,486.2240,204.37,0.39,203.30,205.20,204.60
"DMIM03296","p4G14","PEUCENIN_met007","[M+Na]+","CC(C)=CCc1c(OC2OC(C(=O)O)C(O)C(O)C2O)cc2oc(C)cc(=O)c2c1O",7,459.1267,199.57,0.03,199.62,199.60,199.49
"DMIM03312","p4H05","DICHLOROPHENE_met009","[M+H]+","O=C(O)C1OC(Oc2ccc(Cl)cc2Cc2cc(Cl)ccc2OC2OC(C(=O)O)C(O)C(O)C2O)C(O)C(O)C1O",9,621.0778,209.89,0.02,209.94,209.87,209.85
"DMIM03313","p4H05","DICHLOROPHENE_met009","[M+Na]+","O=C(O)C1OC(Oc2ccc(Cl)cc2Cc2cc(Cl)ccc2OC2OC(C(=O)O)C(O)C(O)C2O)C(O)C(O)C1O",9,643.0598,213.00,0.10,213.29,212.86,212.84
"DMIM03314","p4H05","DICHLOROPHENE_met009","[M+H-H2O]+","O=C(O)C1OC(Oc2ccc(Cl)cc2Cc2cc(Cl)ccc2OC2OC(C(=O)O)C(O)C(O)C2O)C(O)C(O)C1O",9,603.0672,208.68,0.02,208.70,208.72,208.63
"DMIM03315","p4H05","DICHLOROPHENE_met013","[M+Na]+","O=C(O)C1OC(Oc2ccc(Cl)cc2Cc2cc(Cl)ccc2O)C(O)C(O)C1O",13,467.0277,191.23,0.17,191.67,190.87,191.15
"DMIM03316","p4H05","DICHLOROPHENE_met013","[M+K]+","O=C(O)C1OC(Oc2ccc(Cl)cc2Cc2cc(Cl)ccc2O)C(O)C(O)C1O",13,483.0016,192.07,0.81,193.12,189.88,193.20
"DMIM03317","p4H05","DICHLOROPHENE_met013","[M+H-H2O]+","O=C(O)C1OC(Oc2ccc(Cl)cc2Cc2cc(Cl)ccc2O)C(O)C(O)C1O",13,427.0351,175.95,0.03,176.00,175.98,175.88
"DMIM03321","p4H06","CETRIMONIUM_met003","[M]+","C[N+](C)(C)CCCCCCCCCCCCCCC(O)CO",3,316.3216,184.97,0.06,185.12,184.92,184.88
"DMIM03323","p4H10","2-4-DINITROPHENOL_met001","[M+K]+","CC(=O)ONc1cc([N+](=O)[O-])ccc1OC1OC(C(=O)O)C(O)C(O)C1O",1,427.0391,176.00,0.03,175.98,175.96,176.07
"DMIM03324","p4H10","2-4-DINITROPHENOL_met017","[M+H]+","O=Nc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(N=O)c1",17,329.0621,162.79,0.18,162.71,162.49,163.17
"DMIM03325","p4H10","2-4-DINITROPHENOL_met022","[M+H-H2O]+","O=C(O)C1OC(Oc2ccc([N+](=O)[O-])cc2NO)C(O)C(O)C1O",22,329.0620,162.79,0.18,162.71,162.49,163.17
"DMIM03333","p4H13","PRONETALOL_met038","[M+H]+","CC(C)NCC(=O)c1ccc2ccccc2c1",38,228.1388,155.07,0.17,154.72,155.15,155.34
"DMIM03347","p4H17","HOMIDIUM_met007","[M]+","CCn1c2cc(=NC3OC(C(=O)O)C(O)C(O)C3O)ccc-2c2ccc([NH3+])cc2c1-c1ccccc1",7,490.1978,215.19,0.13,215.15,215.55,214.88
"DMIM03355","p4H19","PREGNENOLONE_met004","[M+H]+","C[C@@]12C=CC[C@H]1[C@@H]1CC=C3C[C@@H](O)CC[C@]3(C)[C@H]1CC2",4,273.2218,160.09,1.49,163.47,158.49,158.33
"DMIM03368","p4H21","PHENOTHRIN_met004","[M+Na]+","O=C(O)C1OC(OCc2cccc(Oc3ccccc3)c2)C(O)C(O)C1O",4,399.1056,184.53,0.06,184.39,184.64,184.57
"DMIM03375","p4I05","MESALAMINE_met025","[M+K]+","CC(O)=Nc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(C(=O)O)c1",25,410.0489,179.16,0.10,179.41,179.04,179.02
"DMIM03384","p4I07","ETHAMIVAN_met002","[M+H]+","CCN(CC)C(=O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(OC)c1",2,400.1607,189.94,0.89,191.39,187.57,190.87
"DMIM03385","p4I07","ETHAMIVAN_met002","[M+Na]+","CCN(CC)C(=O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(OC)c1",2,422.1427,192.51,0.07,192.54,192.67,192.32
"DMIM03386","p4I07","ETHAMIVAN_met002","[M+K]+","CCN(CC)C(=O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(OC)c1",2,438.1166,195.79,0.06,195.89,195.87,195.61
"DMIM03388","p4I07","ETHAMIVAN_met017","[M+Na]+","CCN(CC)C(=O)c1ccc(O)c(O)c1",17,232.0950,146.65,0.13,146.70,146.40,146.84
"DMIM03392","p4I08","4'-METHOXYCHALCONE_met008","[M+H]+","COc1ccc(C(=O)C(O)C(SCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O)c2ccccc2)cc1",8,562.1859,233.67,0.06,233.75,233.46,233.78
"DMIM03413","p4I16","1-3-5-TRIMETHOXYBENZENE_met001","[M+H]+","COc1cc(O)cc(OC)c1",1,155.0708,125.40,0.09,125.49,125.24,125.48
"DMIM03414","p4I16","1-3-5-TRIMETHOXYBENZENE_met002","[M+H-H2O]+","COc1cc(O)cc(O)c1",2,123.0445,124.44,0.71,123.18,125.05,125.08
"DMIM03423","p4I20","PHYSCION_met016","[M+K]+","COc1cc(O)c2c(c1)C(O)c1cc(C)cc(O)c1C2=O",16,325.0478,161.89,0.08,161.94,162.02,161.71
"DMIM03451","p4J11","DROPROPIZINE_met002","[M+H]+","O=CCNc1ccccc1",2,136.0762,122.84,0.08,122.95,122.85,122.72
"DMIM03459","p4J14","CHLOROPYRAMINE_met002","[M+H]+","O=CCN(Cc1ccc(Cl)cc1)c1ccccn1",2,261.0794,156.99,0.04,156.91,156.98,157.07
"DMIM03460","p4J14","CHLOROPYRAMINE_met008","[M+H]+","CNCCN(Cc1ccc(Cl)cc1)c1ccccn1",8,276.1267,161.63,0.08,161.70,161.45,161.74
"DMIM03461","p4J14","CHLOROPYRAMINE_met012","[M+H-H2O]+","CN(C)CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O",12,262.0926,157.02,0.08,156.86,157.17,157.03
"DMIM03482","p4K03","ALPRENOLOL_met017","[M+H]+","C=CCc1ccccc1OCC(CNC(C)C)OC1OC(C(=O)O)C(O)C(O)C1O",17,426.2128,194.85,0.67,195.12,193.14,196.29
"DMIM03484","p4K05","AMIODARONE_met001","[M+H-H2O]+","C=CCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1",1,626.0052,210.59,0.22,210.81,209.95,211.02
"DMIM03487","p4K05","AMIODARONE_met014","[M+H]+","CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1",14,546.9267,190.47,0.12,190.78,190.41,190.23
"DMIM03488","p4K05","n-desethylamiodarone","[M+H]+","CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCNCC)I",57,618.0002,220.48,0.50,221.16,221.36,218.92
"DMIM03489","p4K05","AMIODARONE_met059","[M+Na]+","CCCCc1oc2ccccc2c1C(O)c1cc(I)c(OCCNCC)c(I)c1",59,641.9978,212.69,0.08,212.74,212.46,212.86
"DMIM03496","p4K07","BUSPIRONE_met003","[M+H]+","O=C1CC2(CCCC2)CC(=O)N1CCCCN(CCO)CCNc1ncccn1",3,404.2661,198.32,0.22,198.41,197.76,198.79
"DMIM03503","p4K08","4-HYDROXYANTIPYRINE_met006","[M+K]+","Cc1[nH]n(-c2ccccc2)c(=O)c1OC1OC(C(=O)O)C(O)C(O)C1O",6,405.0700,173.68,0.09,173.72,173.48,173.84
"DMIM03504","p4K08","4-HYDROXYANTIPYRINE_met010","[M+H]+","Cc1c(OC2OC(C(=O)O)C(O)C(O)C2O)c(=O)n(-c2ccccc2)n1C",10,381.1298,180.66,1.00,182.14,178.13,181.71
"DMIM03505","p4K08","4-HYDROXYANTIPYRINE_met010","[M+Na]+","Cc1c(OC2OC(C(=O)O)C(O)C(O)C2O)c(=O)n(-c2ccccc2)n1C",10,403.1118,188.16,0.13,188.19,188.44,187.85
"DMIM03506","p4K08","4-HYDROXYANTIPYRINE_met010","[M+K]+","Cc1c(OC2OC(C(=O)O)C(O)C(O)C2O)c(=O)n(-c2ccccc2)n1C",10,419.0857,191.13,0.10,191.11,191.37,190.90
"DMIM03510","p4K09","LOXAPINE_met006","[M+H]+","Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2",6,314.1060,169.25,0.03,169.31,169.24,169.19
"DMIM03531","p4K19","VESAMICOL_met013","[M+K]+","O=C1CCCCC1OC1OC(C(=O)O)C(O)C(O)C1O",13,329.0639,163.01,0.29,162.67,162.68,163.67
"DMIM03539","p4K21","NIZATIDINE_met007","[M+H-H2O]+","CN(C)Cc1nc(CSCC(=O)OC2OC(C(=O)O)C(O)C(O)C2O)cs1",7,405.0790,174.44,0.43,175.47,173.73,174.13
"DMIM03540","p4K21","NIZATIDINE_met010","[M+Na]+","CN/C(=C\[N+](=O)[O-])NCCSCc1csc(C=O)n1",10,325.0405,161.60,0.08,161.71,161.43,161.66
"DMIM03550","p4L05","4-hydroxynimesulide","[M+H]+","CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=C(C=C2)O",6,325.0494,161.83,0.09,161.74,161.71,162.05
"DMIM03551","p4L05","4-hydroxynimesulide","[M+Na]+","CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=C(C=C2)O",6,347.0314,167.31,0.06,167.45,167.31,167.18
"DMIM03556","p4L07","IDEBENONE_met001","[M+Na]+","COC1=C(OC)C(=O)C(CCCCCCCCCC(=O)O)=C(C)C1=O",1,375.1784,184.30,1.06,185.15,181.61,186.15
"DMIM03557","p4L07","IDEBENONE_met002","[M+Na]+","COC1=C(OC)C(=O)C(CCCCCCCCCCOC2OC(C(=O)O)C(O)C(O)C2O)=C(C)C1=O",2,537.2312,219.91,0.32,220.42,218.90,220.39
"DMIM03558","p4L07","IDEBENONE_met002","[M+K]+","COC1=C(OC)C(=O)C(CCCCCCCCCCOC2OC(C(=O)O)C(O)C(O)C2O)=C(C)C1=O",2,553.2051,221.36,0.11,221.36,221.06,221.65
"DMIM03559","p4L07","IDEBENONE_met005","[M+Na]+","COC1=C(OC)C(=O)C(CCCCCCCCCCOC2OC(C(=O)O)C(O)C(O)C2O)C(C)C1=O",5,539.2469,214.12,0.30,214.89,213.31,214.14
"DMIM03560","p4L07","IDEBENONE_met005","[M+K]+","COC1=C(OC)C(=O)C(CCCCCCCCCCOC2OC(C(=O)O)C(O)C(O)C2O)C(C)C1=O",5,555.2208,217.69,0.14,217.53,218.10,217.43
"DMIM03561","p4L07","IDEBENONE_met006","[M+Na]+","COC1C(=O)C(C)C(CCCCCCCCCCOC2OC(C(=O)O)C(O)C(O)C2O)C(=O)C1OC",6,541.2625,213.70,0.18,213.16,214.08,213.87
"DMIM03574","p4L12","PYRITINOL_met004","[M+K]+","Cc1ncc(CSSCc2cnc(C)c(OC3OC(C(=O)O)C(O)C(O)C3O)c2C=O)c(CO)c1O",4,581.0666,205.65,0.03,205.58,205.66,205.72
"DMIM03575","p4L12","PYRITINOL_met008","[M+Na]+","Cc1ncc(CSSCc2cnc(C)c(OC3OC(C(=O)O)C(O)C(O)C3O)c2C(=O)O)c(CO)c1O",8,581.0876,205.69,0.08,205.49,205.73,205.86
"DMIM03576","p4L12","PYRITINOL_met017","[M+H-H2O]+","Cc1ncc(CSSCc2cnc(C)c(OC3OC(C(=O)O)C(O)C(O)C3O)c2CO)c(CO)c1OC1OC(C(=O)O)C(O)C(O)C1O",17,703.1478,228.18,0.24,228.94,227.81,227.77
"DMIM03577","p4L12","PYRITINOL_met020","[M+H-H2O]+","Cc1ncc(CSSCc2cnc(C)c(O)c2C=O)c(C=O)c1O",20,347.0523,167.27,0.14,167.43,167.46,166.94
"DMIM03578","p4L12","PYRITINOL_met021","[M+K]+","Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(C=O)c1O",21,405.0345,173.57,0.04,173.58,173.47,173.65
"DMIM03607","p4M09","DIMERCAPROL_met006","[M+K]+","O=C(O)C1OC(OCC(CS)SOC2OC(C(=O)O)C(O)C(O)C2O)C(O)C(O)C1O",6,531.0244,191.99,0.12,192.25,192.02,191.69
"DMIM03617","p4M11","METOLAZONE_met006","[M+Na]+","CC(O)=Nc1cc(Cl)c(S(N)(=O)=O)cc1C(=O)O",6,314.9819,154.68,0.15,154.93,154.76,154.36
"DMIM03618","p4M11","METOLAZONE_met006","[M+K]+","CC(O)=Nc1cc(Cl)c(S(N)(=O)=O)cc1C(=O)O",6,330.9558,158.27,0.15,158.31,158.55,157.96
"DMIM03619","p4M11","METOLAZONE_met007","[M+H-H2O]+","CC(=O)N(C(=O)c1cc(S(N)(=O)=O)c(Cl)cc1N=C(C)O)c1ccccc1C",7,406.0628,179.56,4.83,173.66,173.19,191.83
"DMIM03623","p4M14","2-AMINOBENZENESULFONAMIDE_met015","[M+H]+","NS(=O)(=O)c1ccccc1NC1OC(C(=O)O)C(O)C(O)C1=O",15,347.0549,167.15,0.12,167.33,167.26,166.87
"DMIM03624","p4M14","2-AMINOBENZENESULFONAMIDE_met015","[M+H-H2O]+","NS(=O)(=O)c1ccccc1NC1OC(C(=O)O)C(O)C(O)C1=O",15,329.0443,162.56,0.09,162.36,162.65,162.66
"DMIM03627","p4M16","ISAXONINE_met002","[M+H]+","C=C(C)Nc1ncccn1",2,136.0874,123.16,0.30,123.67,122.81,123.02
"DMIM03646","p4N03","CLOFOCTOL_met005","[M+Na]+","CC(C)(C)CC(C)(C)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(C(O)c2ccc(Cl)cc2Cl)c1",5,579.1529,223.40,0.26,222.80,224.18,223.22
"DMIM03654","p4N06","BROMOPRIDE_met011","[M+H]+","COc1cc(N)c(Br)cc1C(O)=NCC=O",11,287.0031,150.35,0.52,149.68,151.45,149.91
"DMIM03655","p4N06","BROMOPRIDE_met012","[M+H-H2O]+","COc1cc(N)c(Br)cc1C(O)=NCCN",12,270.0241,145.50,0.19,145.87,145.22,145.41
"DMIM03656","p4N06","BROMOPRIDE_met013","[M+H]+","COc1cc(N)c(Br)cc1C(O)=NCCO",13,289.0188,149.99,0.12,150.21,149.78,149.98
"DMIM03657","p4N06","BROMOPRIDE_met031","[M+H-H2O]+","CCN(CC)CCN=C(O)c1cc(Br)c(N)cc1O",31,312.0711,160.17,0.06,160.28,160.03,160.19
"DMIM03659","p4N06","BROMOPRIDE_met047","[M+K]+","CCNCCN=C(O)c1cc(Br)c(NC2OC(C(=O)O)C(O)C(O)C2O)cc1OC",47,530.0540,192.49,0.08,192.66,192.28,192.54
"DMIM03660","p4N06","BROMOPRIDE_met048","[M+K]+","CCN(CC)CCN=C(O)c1cc(Br)c(N=C(C)O)cc1O",48,410.0482,179.17,0.18,179.53,178.75,179.22
"DMIM03681","p4N15","DEFERIPRONE_met007","[M+H]+","Cc1c(OC2OC(C(=O)O)C(O)C(O)C2O)c(=O)ccn1C",7,316.1032,161.52,0.38,162.37,160.90,161.28
"DMIM03695","p4N21","beta-NAPHTHOL_met002","[M+Na]+","O=C(O)C1OC(Oc2ccc3ccccc3c2)C(O)C(O)C1O",2,343.0794,172.52,0.06,172.65,172.51,172.39
"DMIM03696","p4N21","beta-NAPHTHOL_met002","[M+K]+","O=C(O)C1OC(Oc2ccc3ccccc3c2)C(O)C(O)C1O",2,359.0533,174.32,0.03,174.35,174.26,174.36
"DMIM03702","p4N22","MEPIROXOL_met011","[M+H]+","O=Cc1ccc[n+]([O-])c1",11,124.0398,123.76,0.71,122.53,124.21,124.54
"DMIM03710","p4O05","NONOXYNOL-9_met066","[M+Na]+","OCCOCCOCCOCCOCCO",66,261.1314,149.58,0.20,149.47,149.99,149.28
"DMIM03711","p4O05","NONOXYNOL-9_met076","[M+H-H2O]+","O=CCOCCOCCOCCOCCOCC=O",76,261.1338,149.58,0.20,149.47,149.99,149.28
"DMIM03712","p4O05","NONOXYNOL-9_met079","[M+Na]+","OCCOCCOCCOCCOCCOCCO",79,305.1577,158.09,0.28,157.91,158.70,157.65
"DMIM03713","p4O05","NONOXYNOL-9_met096","[M+H-H2O]+","O=CCOCCOCCOCCOCCOCCOCC=O",96,305.1600,158.09,0.28,157.91,158.70,157.65
"DMIM03714","p4O05","NONOXYNOL-9_met099","[M+Na]+","OCCOCCOCCOCCOCCOCCOCCO",99,349.1839,170.68,2.56,167.99,176.84,167.21
"DMIM03715","p4O05","NONOXYNOL-9_met112","[M+H-H2O]+","O=CCOCCOCCOCCOCCOCCOCCOCC=O",112,349.1862,170.55,2.61,167.62,176.84,167.21
"DMIM03716","p4O05","NONOXYNOL-9_met115","[M+H]+","OCCOCCOCCOCCOCCOCCOCCOCCO",115,371.2281,179.91,3.73,175.31,189.40,175.01
"DMIM03717","p4O05","NONOXYNOL-9_met115","[M+Na]+","OCCOCCOCCOCCOCCOCCOCCOCCO",115,393.2101,179.19,1.11,178.51,181.88,177.17
"DMIM03718","p4O05","NONOXYNOL-9_met129","[M+H-H2O]+","O=CCOCCOCCOCCOCCOCCOCCOCCOCC=O",129,393.2124,178.90,1.18,177.65,181.88,177.16
